node_id,betweenness,pagerank,network_community_id,semantic_cluster_id,top_keywords,neighbor_consistency
Egnar,0.0,8.010979748957259e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.7490832209587097
Xagramothis,5.2808926362739005e-06,0.0002566929324115871,29,9,"khan, huron, sabbat, telomane, sek",0.45122259855270386
Xan Ekosa,0.0,5.7403167991312944e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.4503099024295807
Xavier,0.0,5.7403167991312944e-05,5,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4236545264720917
Emelina Lichtenhart,0.0,0.00010408451488986157,6,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5463554263114929
Xavyer Jubal,3.694478889350635e-05,0.0003334261659465898,17,1,"necromunda, helmawr, kal, gerontius, haera",0.5170309543609619
Xchar'hanrark,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5379402041435242
Xedro Farren,0.0,5.7403167991312944e-05,14,11,"luther, astelan, lion, caliban, jonson",0.4151057004928589
Zaeroph,0.00013271203022576376,8.180733836813418e-05,14,11,"luther, astelan, lion, caliban, jonson",0.3064088821411133
Shas'O Monat Kais,7.665676836145199e-07,0.0002801596513426799,14,6,"fulgrim, perturabo, dorn, m30, curze",0.5979366898536682
Xeros Darsway,0.0,5.7403167991312944e-05,16,10,"style, khan, sarro, salamanders, kor",0.49121740460395813
Xerxes (Adeptus Custodes),0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.3988640308380127
Xettus Qeele,0.0,0.00010666796743102113,11,9,"khan, huron, sabbat, telomane, sek",0.5937337875366211
Racej Lucerne,0.0001947624992317793,0.00019970031410210406,20,2,"templars, sigismund, sabbat, saint, creed",0.49420857429504395
Xi-Nu 73,6.630810463265598e-05,8.180733836813418e-05,23,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5287780165672302
Nomus Rhy'tan,0.0,9.293320929683334e-05,5,6,"fulgrim, perturabo, dorn, m30, curze",0.6997657418251038
Cassian Dracos,0.00013569380033859167,0.0001854590083198908,5,6,"fulgrim, perturabo, dorn, m30, curze",0.638629674911499
Xin-Myang Khan,3.06627073445808e-07,9.302131302809752e-05,17,9,"khan, huron, sabbat, telomane, sek",0.5569396615028381
Yaghterai,0.0,8.377114215774922e-05,17,10,"style, khan, sarro, salamanders, kor",0.5617865324020386
Ygethmor,0.00030273018566984915,0.00028886872618271803,17,9,"khan, huron, sabbat, telomane, sek",0.5666490793228149
Y'hol,0.0,0.00012819223305830346,14,5,"honfler, custodes, denial, magron, loyalists",0.5602196455001831
Ju,0.0,0.00012819223305830346,14,5,"honfler, custodes, denial, magron, loyalists",0.6027711629867554
Yael (Tanith),0.0006139146489057645,0.0003649892734270458,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5371677875518799
Leyr,1.0832746243286358e-06,0.00010929383262334852,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5792193412780762
Arkos (Eradicator),0.0,0.0001013791259693195,4,3,"rafen, arkio, baal, sanguinius, mephiston",
Yarron Thayl,0.0,5.7403167991312944e-05,17,9,"khan, huron, sabbat, telomane, sek",0.6301765441894531
Yassilli Sulymanya,0.0,5.7403167991312944e-05,20,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4053225517272949
Mathieu,0.001217612656651989,0.001680925006208822,20,2,"templars, sigismund, sabbat, saint, creed",0.3952050805091858
Yehoel,0.0,9.987660703150726e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6847058534622192
Marbas,0.008059058000200538,0.00028342211575308753,4,11,"luther, astelan, lion, caliban, jonson",0.5021666288375854
Palaliah,0.0,9.987660703150726e-05,4,11,"luther, astelan, lion, caliban, jonson",0.7264161109924316
Yehzod,0.00013271203022576376,7.839708012195528e-05,4,9,"khan, huron, sabbat, telomane, sek",0.5620185136795044
Vassaago,0.0,0.00017589860223131382,4,10,"style, khan, sarro, salamanders, kor",
Zhara'shan,0.0,9.506270541617009e-05,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.6682900190353394
Haz'thur,0.0,7.406879328552774e-05,4,1,"necromunda, helmawr, kal, gerontius, haera",0.5338144898414612
Taymon Verticorda,0.0,8.509882442829617e-05,7,10,"style, khan, sarro, salamanders, kor",
Yngvar,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6960671544075012
Yored Massak,4.1761189947963705e-05,0.0001460270870180814,17,5,"honfler, custodes, denial, magron, loyalists",0.4776196777820587
Yorin,0.0,7.316784324528644e-05,7,15,"cain, cadian, armageddon, drinkers, yarrick",0.7945399284362793
Morbidius (Plaguelord),1.5970160075302498e-07,0.00012698688303753,7,9,"khan, huron, sabbat, telomane, sek",0.39018476009368896
Gurloch,0.0003997969873251227,0.00015559028574106795,7,9,"khan, huron, sabbat, telomane, sek",0.6227251291275024
Dzansk,0.0006641989575318309,0.00011122220778355651,7,15,"cain, cadian, armageddon, drinkers, yarrick",0.6063919067382812
Yotun,0.0001368886066244639,0.00023551679959782433,17,10,"style, khan, sarro, salamanders, kor",0.5150059461593628
Yrannae,9.582096045181499e-08,0.00014590612313466965,24,8,"honsou, meduson, clan, warsmith, cain",0.6980230212211609
Gara’gugul’gor,0.0,0.00019370428480955395,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5603642463684082
Yrn-fae,0.0,5.7403167991312944e-05,24,9,"khan, huron, sabbat, telomane, sek",0.5283637046813965
Ysica,0.0,5.7403167991312944e-05,16,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4888402223587036
Yukor,0.0,0.00023374442012277896,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.6422780156135559
Morghana Nathrax,3.1166908112672495e-06,0.00025959382419178347,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5847468972206116
Yulla Kassine,0.0011492286895828827,0.00074207501879354,3,2,"templars, sigismund, sabbat, saint, creed",0.6635364294052124
Yvetta Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.7989460825920105
Kartar Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.8108049035072327
Gilbarn Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.7904274463653564
Horlun Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.8071582317352295
Nyco Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.7769198417663574
Kyree Helmawr,0.0,0.0004614633077806296,38,1,"necromunda, helmawr, kal, gerontius, haera",0.7840872406959534
Meliniel,0.0001335265083896042,0.00016710282678433015,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5144588351249695
Sarius,0.0,0.0004818059745980349,4,11,"luther, astelan, lion, caliban, jonson",0.6185921430587769
Priavel,0.0,0.0004818059745980349,4,11,"luther, astelan, lion, caliban, jonson",0.5705952644348145
Puriel (Supreme Grand Master),7.122776028787006e-05,0.00013044534451519524,4,11,"luther, astelan, lion, caliban, jonson",0.5956554412841797
Mortis Metalikus,2.028210329563417e-06,0.00014816802879635924,4,9,"khan, huron, sabbat, telomane, sek",0.550904393196106
Zadkiel (Daemon Prince),1.3992902161217425e-06,0.0001534162089166443,21,0,"heht, phoenix, yriel, craftworld, iyanden",0.3514319956302643
Zadkiel (Dark Angels),0.0,5.7403167991312944e-05,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.39722996950149536
Zadkiel (Word Bearers),1.9164192090362999e-07,0.00022395245020022896,20,7,"sicarius, titus, calgar, macragge, ventanus",0.6398507356643677
Lysimachus Cestus,0.0002659989862142384,0.0003195855163825456,20,7,"sicarius, titus, calgar, macragge, ventanus",0.6873332858085632
Zah'mat,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.477558434009552
Zahariel El'Zurias,0.00036593997174673816,0.0002841227426732952,4,11,"luther, astelan, lion, caliban, jonson",0.5461111664772034
Remiel,0.0,7.75117334644907e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5457049012184143
Israfael,0.0,0.00039161814613087546,4,11,"luther, astelan, lion, caliban, jonson",
Nemo Zhi-Meng,1.86676424568332e-05,0.0002272940397761753,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5291323661804199
Zahndrekh,0.00034737879916893385,0.0005924525269155607,15,0,"heht, phoenix, yriel, craftworld, iyanden",0.7777496576309204
Obyron,0.0001510284735659082,0.0006204264502248521,15,0,"heht, phoenix, yriel, craftworld, iyanden",0.5309709906578064
Setekh (Nemesor),7.87379895263082e-05,0.0003114616051622012,15,0,"heht, phoenix, yriel, craftworld, iyanden",0.6958994269371033
Zanthus,0.0,5.7403167991312944e-05,4,5,"honfler, custodes, denial, magron, loyalists",0.5334362983703613
Haradin,7.194267081059689e-06,7.367261490919376e-05,4,5,"honfler, custodes, denial, magron, loyalists",0.4528525769710541
Zara Nox,0.0,5.7403167991312944e-05,1,1,"necromunda, helmawr, kal, gerontius, haera",0.5803752541542053
Zarakynel,3.8999561612149476e-05,0.00021729087708114345,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.5151395797729492
Nefertari,8.591766270834255e-06,0.00024956349040472254,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.5132162570953369
Zaraphiston,0.0001690010628251354,0.00031445653244619126,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.4513373374938965
Zargad Ket,0.0,9.987660703150726e-05,1,1,"necromunda, helmawr, kal, gerontius, haera",0.47143155336380005
Pero,0.0,9.987660703150726e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.4605594277381897
Zarina Helmawr,1.4439686401419335e-06,0.00014623316884097853,38,1,"necromunda, helmawr, kal, gerontius, haera",0.6760585308074951
Zartath,2.2294918209211885e-05,8.153502062924504e-05,5,0,"heht, phoenix, yriel, craftworld, iyanden",0.5386762022972107
Emek,1.3028288216659853e-06,8.513630038908911e-05,5,9,"khan, huron, sabbat, telomane, sek",0.6171914935112
Exor,6.228362429367974e-07,7.126973419020102e-05,5,10,"style, khan, sarro, salamanders, kor",0.484308660030365
Zarzapt,0.0,5.7403167991312944e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.4492846429347992
Fuegan,0.000948518105746505,0.0003413447601332271,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.48819398880004883
Zatori,0.0002654240604515275,0.00020968411617802322,25,10,"style, khan, sarro, salamanders, kor",0.7391872406005859
Hilts,9.582096045181499e-08,0.00020968411617802322,25,8,"honsou, meduson, clan, warsmith, cain",0.7958436608314514
Rhetoricus,0.0008059568873889577,0.0007897521476180131,25,10,"style, khan, sarro, salamanders, kor",0.44254082441329956
Zeb'du Varr,0.0,5.7403167991312944e-05,5,9,"khan, huron, sabbat, telomane, sek",0.4155115485191345
Zek Tsu'gan,0.00026545746626280823,0.00011700513373880429,5,0,"heht, phoenix, yriel, craftworld, iyanden",0.524246096611023
Zelia Lor,9.582096045181499e-08,0.0006100749367686631,27,14,"sisters, sororitas, aleya, adepta, saint",0.8192920684814453
Elise Lor,0.0,0.0006170397153677515,27,10,"style, khan, sarro, salamanders, kor",0.8192920684814453
Zenobi Adedeji,0.0,5.7403167991312944e-05,17,15,"cain, cadian, armageddon, drinkers, yarrick",0.36335816979408264
Ceris Gonn,3.8379592513241816e-06,6.441801239818016e-05,2,5,"honfler, custodes, denial, magron, loyalists",0.5154949426651001
Zeriah,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.4546194076538086
Zhyte,0.00026542406045152746,0.00015136798945419635,3,15,"cain, cadian, armageddon, drinkers, yarrick",0.5713886022567749
Zistrion,0.0,0.00010054034916076379,17,10,"style, khan, sarro, salamanders, kor",0.6281942129135132
Zso Sahaal,0.001697398321846987,0.0001323664545143985,4,6,"fulgrim, perturabo, dorn, m30, curze",0.5738925337791443
Mita Ashyn,0.0,7.617515425360344e-05,4,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.3799578845500946
Krieg Acerbus,0.0011204351816716826,0.00019951054225618632,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.5287076234817505
Ossuaria,0.0,0.00018597007427008808,25,0,"heht, phoenix, yriel, craftworld, iyanden",0.7701866030693054
Zufur,0.0,0.0001870170809580001,30,9,"khan, huron, sabbat, telomane, sek",0.5087544918060303
Ottar (Wolf Lord),0.0,0.0001870170809580001,30,12,"russ, ragnar, fenris, bjorn, grimnar",0.6855701208114624
Zweil,1.6355725368549088e-06,7.847432801419426e-05,3,2,"templars, sigismund, sabbat, saint, creed",0.42327794432640076
Zykleiades,0.0,9.64248452429736e-05,24,10,"style, khan, sarro, salamanders, kor",0.4601832628250122
Zymeltros Frell,0.0,6.437578809897615e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.703484833240509
Carus Brom,0.0,5.7403167991312944e-05,19,15,"cain, cadian, armageddon, drinkers, yarrick",0.5701954960823059
Mordecai Toth,2.2198522504670472e-07,0.00019194206399591898,19,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6029766201972961
